G,K,x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
51100000000.0,112000000000.0,0.01501191742996678,0.011569186228918713,2.353353288539135e-05,-5.005058403213803e-07
51100000000.0,112000000000.0,0.01250010988546225,0.008340378350422721,2.1721504873042496e-05,4.953466534799789e-07
51100000000.0,112000000000.0,0.012502308216317832,0.004265319425319668,2.1732936055957892e-05,1.7558805927709549e-06
51100000000.0,112000000000.0,0.00999999999998238,0.0,1.99139325623012e-05,3.098338505971905e-06
51100000000.0,112000000000.0,0.02000000000005424,0.02,2.7234847572082143e-05,-3.0389811352501067e-06
51100000000.0,112000000000.0,0.02229057790894281,0.015739640842258196,2.88297396998126e-05,-1.649504013613706e-06
51100000000.0,112000000000.0,0.020000000000054183,0.011394594187402386,2.7093082566943686e-05,-4.2101365473885054e-07
51100000000.0,112000000000.0,0.017566286161876592,0.007083180156676255,2.538107247889875e-05,8.458794858559976e-07
51100000000.0,112000000000.0,0.014999999999966446,0.0,2.3548564986116586e-05,3.079755010077834e-06
51100000000.0,112000000000.0,0.02500000000006815,0.02,3.10491131917554e-05,-2.960113200711676e-06
51100000000.0,112000000000.0,0.01736733342155068,0.003000099772614508,2.528132270739141e-05,2.1109678860404284e-06
51100000000.0,112000000000.0,0.02737020972161973,0.015362584644700668,3.252241077938544e-05,-1.4306278504875275e-06
51100000000.0,112000000000.0,0.024072927571751456,0.01212333826448509,2.9900391757557484e-05,-5.617587682037502e-07
51100000000.0,112000000000.0,0.024034243466549775,0.008013607373164403,2.990955098621552e-05,4.792898962247825e-07
51100000000.0,112000000000.0,0.021768072729645416,0.0036519992810766177,2.8502636639110888e-05,1.8019507802928047e-06
51100000000.0,112000000000.0,0.01999999999994713,0.0,2.7219874330546895e-05,3.0105957009267456e-06
51100000000.0,112000000000.0,0.030000000000077968,0.02,3.5114131767595366e-05,-3.0532817691200287e-06
51100000000.0,112000000000.0,0.03223980835074959,0.016376148601735353,3.6472140638081936e-05,-1.8913314474788811e-06
51100000000.0,112000000000.0,0.027645846846229866,0.0106961938238212,3.212238378531332e-05,-2.0772927966199378e-07
51100000000.0,112000000000.0,0.02678338009723399,0.0036947267528664447,3.218040774387915e-05,1.6107962201949569e-06
